method,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,stringLiteralsQty,numbersQty,assignmentsQty,maxNestedBlocksQty,uniqueWordsQty,testSmellName
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_cycle,241,4,1,4,7,0,1,4,1,1,0,0,0,8,0,1,0,23,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_singleRoot,299,3,1,3,4,0,1,3,1,1,0,0,0,1,0,1,0,21,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrder_emptyGraph,1158,3,2,4,8,0,0,4,1,2,0,0,1,1,0,0,1,15,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrderIterable_cyclicGraphContainingTree,1102,4,1,4,6,0,1,4,1,1,0,0,0,6,0,1,0,32,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_cycle,232,3,1,3,7,0,1,3,1,1,0,0,0,4,0,1,0,20,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_javadocExample_canBeIteratedMultipleTimes,564,4,1,4,5,0,1,4,1,1,0,0,0,3,0,1,0,32,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_iterableIsLazy,531,5,1,6,8,0,2,6,1,1,0,0,0,2,2,2,0,29,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_iterableIsLazy,531,5,1,6,8,0,2,6,1,1,0,0,0,2,2,2,0,29,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrderIterableIterable_tree,953,4,1,4,7,0,1,4,1,1,0,0,0,8,0,1,0,19,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_diamond,195,3,1,3,7,0,1,3,1,1,0,0,0,4,0,1,0,21,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_emptyGraph,702,4,2,6,9,0,0,6,2,2,0,0,1,4,0,0,1,21,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_iterableIsLazy,354,6,1,7,8,0,2,7,1,1,0,0,0,3,2,2,0,30,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_iterableIsLazy,354,6,1,7,8,0,2,7,1,1,0,0,0,3,2,2,0,30,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.immutableValueGraphBuilder_incidentEdges_preservesIncidentEdgesOrder,146,6,1,9,4,0,1,9,0,0,0,0,0,3,13,1,0,12,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.immutableValueGraphBuilder_incidentEdges_preservesIncidentEdgesOrder,146,6,1,9,4,0,1,9,0,0,0,0,0,3,13,1,0,12,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.incidentEdgeOrder_fromUnorderedGraph_stable,62,4,1,9,4,0,1,9,0,0,0,0,0,0,0,1,0,12,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.incidentEdgeOrder_fromUnorderedGraph_stable,62,4,1,9,4,0,1,9,0,0,0,0,0,0,0,1,0,12,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.immutableValueGraph,30,5,1,10,10,0,2,10,0,0,0,0,0,2,0,2,0,6,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.immutableValueGraph,30,5,1,10,10,0,2,10,0,0,0,0,0,2,0,2,0,6,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.copyOfImmutableValueGraph_optimized,45,4,1,5,5,0,2,5,0,0,0,0,0,0,0,2,0,11,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.copyOfImmutableValueGraph_optimized,45,4,1,5,5,0,2,5,0,0,0,0,0,0,0,2,0,11,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.immutableValueGraphBuilder_putEdgeFromNodes,120,7,1,11,6,0,1,11,0,0,0,0,0,8,2,1,0,11,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.immutableValueGraphBuilder_putEdgeFromNodes,120,7,1,11,6,0,1,11,0,0,0,0,0,8,2,1,0,11,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.immutableValueGraphBuilder_putEdgeFromEndpointPair,133,7,1,11,6,0,1,11,0,0,0,0,0,8,2,1,0,12,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.immutableValueGraphBuilder_putEdgeFromEndpointPair,133,7,1,11,6,0,1,11,0,0,0,0,0,8,2,1,0,12,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.immutableValueGraphBuilder_appliesGraphBuilderConfig,73,6,1,12,6,0,1,12,0,0,0,0,0,0,0,1,0,11,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.immutableValueGraphBuilder_fromUnorderedBuilder_incidentEdgeOrder_stable,170,5,1,9,4,0,1,9,0,0,0,0,0,0,0,1,0,13,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.immutableValueGraphBuilder_fromUnorderedBuilder_incidentEdgeOrder_stable,170,5,1,9,4,0,1,9,0,0,0,0,0,0,0,1,0,13,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.immutableValueGraphBuilder_incidentEdgeOrder_stable,162,5,1,7,4,0,1,7,0,0,0,0,0,0,0,1,0,11,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.immutableValueGraphBuilder_incidentEdgeOrder_stable,162,5,1,7,4,0,1,7,0,0,0,0,0,0,0,1,0,11,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.incidentEdgeOrder_stable,54,4,1,7,4,0,1,7,0,0,0,0,0,0,0,1,0,10,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.incidentEdgeOrder_stable,54,4,1,7,4,0,1,7,0,0,0,0,0,0,0,1,0,10,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.immutableValueGraphBuilder_copiesGraphBuilder,92,6,1,15,9,0,3,15,0,0,0,0,0,1,0,3,0,21,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.immutableValueGraphBuilder_addNode,111,6,1,9,5,0,1,9,0,0,0,0,0,2,0,1,0,9,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableValueGraphTest.java.immutableValueGraphBuilder_addNode,111,6,1,9,5,0,1,9,0,0,0,0,0,2,0,1,0,9,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValue_undirected_correct,210,5,1,7,5,0,0,7,0,0,0,0,0,2,4,1,0,7,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.concurrentIteration,445,5,3,10,28,0,5,10,0,0,2,0,0,3,8,6,1,26,Verbose Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.concurrentIteration,445,5,3,10,28,0,5,10,0,0,2,0,0,3,8,6,1,26,Conditional Test Logic
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.removeEdge_directed_orderMismatch,348,4,2,9,13,0,0,9,0,0,0,0,1,3,8,1,1,26,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValue_missing,369,4,1,11,28,0,0,11,0,0,0,0,0,12,50,1,0,14,Verbose Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValue_missing,369,4,1,11,28,0,0,11,0,0,0,0,0,12,50,1,0,14,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.removeEdge_undirected_orderMismatch,362,4,1,7,5,0,0,7,0,0,0,0,0,2,4,1,0,8,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValueOrDefault_directed_backwards,239,5,1,7,5,0,0,7,0,0,0,0,0,3,4,1,0,9,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.hasEdgeConnecting_undirected_mismatch,175,5,1,7,6,0,0,7,0,0,0,0,0,1,6,1,0,8,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.incidentEdgeOrder_unordered,127,4,1,7,4,0,0,7,0,0,0,0,0,0,0,1,0,7,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.hasEdgeConnecting_directed_mismatch,153,5,1,7,6,0,0,7,0,0,0,0,0,1,6,1,0,8,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValueOrDefault_directed_mismatch,247,5,2,9,12,0,1,9,0,0,0,0,1,4,6,3,1,28,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValueOrDefault_directed_correct,232,5,1,7,5,0,0,7,0,0,0,0,0,3,4,1,0,9,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.hasEdgeConnecting_directed_backwards,146,5,1,7,5,0,0,7,0,0,0,0,0,1,4,1,0,8,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.hasEdgeConnecting_directed_correct,139,5,1,7,5,0,0,7,0,0,0,0,0,1,4,1,0,8,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValue_directed_correct,183,5,1,7,5,0,0,7,0,0,0,0,0,2,4,1,0,7,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.removeEdge_directed,319,3,1,7,12,0,0,7,0,0,0,0,0,6,18,1,0,6,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.equivalence_considersEdgeValue,402,3,1,6,9,0,1,6,0,0,0,0,0,3,6,2,0,9,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.putEdgeValue_directed_orderMismatch,292,4,2,8,10,0,0,8,0,0,0,0,1,2,2,1,1,27,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.putEdgeValue_undirected,309,3,1,6,7,0,0,6,0,0,0,0,0,7,8,1,0,7,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.hasEdgeConnecting_undirected_backwards,168,5,1,7,5,0,0,7,0,0,0,0,0,1,4,1,0,8,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.undirectedGraph,103,4,1,10,20,0,1,10,0,0,0,0,0,16,24,2,0,8,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValueOrDefault_undirected_backwards,267,5,1,7,5,0,0,7,0,0,0,0,0,3,4,1,0,9,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValue_directed_backwards,190,5,1,7,5,0,0,7,0,0,0,0,0,1,4,1,0,7,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValueOrDefault_undirected_correct,260,5,1,7,5,0,0,7,0,0,0,0,0,3,4,1,0,9,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValue_undirected_mismatch,224,5,1,7,6,0,0,7,0,0,0,0,0,3,6,1,0,7,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.putEdgeValue_directed,282,3,1,6,7,0,0,6,0,0,0,0,0,6,8,1,0,7,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.removeEdge_undirected,334,3,1,7,11,0,0,7,0,0,0,0,0,5,16,1,0,6,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValueOrDefault_undirected_mismatch,274,5,1,7,6,0,0,7,0,0,0,0,0,5,6,1,0,9,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.putEdgeValue_undirected_orderMismatch,303,4,1,6,4,0,0,6,0,0,0,0,0,1,2,1,0,9,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.incidentEdgeOrder_stable,133,4,1,7,4,0,0,7,0,0,0,0,0,0,0,1,0,7,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValue_directed_mismatch,197,5,2,9,12,0,1,9,0,0,0,0,1,2,6,3,1,26,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.incidentEdges_stableIncidentEdgeOrder_preservesIncidentEdgesOrder_directed,415,6,1,10,7,0,0,10,0,0,0,0,0,3,13,1,0,11,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.incidentEdges_stableIncidentEdgeOrder_preservesIncidentEdgesOrder_undirected,428,6,1,10,8,0,0,10,0,0,0,0,0,4,15,1,0,11,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.hasEdgeConnecting_undirected_correct,161,5,1,7,5,0,0,7,0,0,0,0,0,1,4,1,0,8,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValue_undirected_backwards,217,5,1,7,5,0,0,7,0,0,0,0,0,2,4,1,0,7,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ValueGraphTest.java.directedGraph,79,4,1,9,20,0,1,9,0,0,0,0,0,16,24,2,0,8,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testAdjacentNode_nodeNotIncident,86,6,3,8,13,0,2,8,0,0,1,0,1,3,3,2,2,25,Conditional Test Logic
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testUnorderedEndpointPair,62,3,1,12,10,0,1,12,0,0,0,0,0,8,0,1,0,7,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testUnorderedEndpointPair,62,3,1,12,10,0,1,12,0,0,0,0,0,8,0,1,0,7,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testEquals,103,3,1,4,7,0,4,4,0,0,0,0,0,8,0,4,0,6,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testOrderedEndpointPair,48,2,1,13,12,0,1,13,0,0,0,0,0,13,0,1,0,8,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testOrderedEndpointPair,48,2,1,13,12,0,1,13,0,0,0,0,0,13,0,1,0,8,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/EndpointPairTest.java.endpointPair_undirected_contains,206,5,1,11,13,0,2,11,0,0,0,0,0,0,1,2,0,9,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/EndpointPairTest.java.endpointPair_undirected_contains,206,5,1,11,13,0,2,11,0,0,0,0,0,0,1,2,0,9,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testSelfLoop,75,2,1,10,9,0,1,10,0,0,0,0,0,9,0,1,0,6,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testSelfLoop,75,2,1,10,9,0,1,10,0,0,0,0,0,9,0,1,0,6,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/EndpointPairTest.java.endpointPair_directed_contains,225,5,1,11,13,0,2,11,0,0,0,0,0,0,1,2,0,9,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/EndpointPairTest.java.endpointPair_directed_contains,225,5,1,11,13,0,2,11,0,0,0,0,0,0,1,2,0,9,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrderUnorderedandEdgesSorted,153,7,1,17,8,0,1,17,1,1,0,0,0,3,3,1,0,11,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrderUnorderedandEdgesSorted,153,7,1,17,8,0,1,17,1,1,0,0,0,3,3,1,0,11,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_default,113,6,1,11,7,0,1,11,1,1,0,0,0,3,0,1,0,8,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_insertion,100,6,1,12,7,0,1,12,1,1,0,0,0,3,0,1,0,8,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrder_insertion,43,6,1,11,6,0,1,11,1,1,0,0,0,0,3,1,0,8,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ElementOrderTest.java.customComparator,172,6,1,12,19,0,6,12,0,0,0,0,0,0,4,6,0,16,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ElementOrderTest.java.customComparator,172,6,1,12,19,0,6,12,0,0,0,0,0,0,4,6,0,16,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrder_natural,64,7,1,13,6,0,1,13,1,1,0,0,0,0,3,1,0,8,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrder_natural,64,7,1,13,6,0,1,13,1,1,0,0,0,0,3,1,0,8,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_none,91,5,1,9,5,0,1,9,0,0,0,0,0,0,0,1,0,8,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_none,91,5,1,9,5,0,1,9,0,0,0,0,0,0,0,1,0,8,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrder_default,54,6,1,10,6,0,1,10,1,1,0,0,0,0,3,1,0,9,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrder_none,36,5,1,7,4,0,1,7,0,0,0,0,0,0,0,1,0,7,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrder_sorted,75,7,1,13,6,0,1,13,1,1,0,0,0,0,3,1,0,9,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrder_sorted,75,7,1,13,6,0,1,13,1,1,0,0,0,0,3,1,0,9,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ElementOrderTest.java.customComparable,199,7,1,13,13,0,5,13,0,0,0,0,0,0,4,5,0,12,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ElementOrderTest.java.customComparable,199,7,1,13,13,0,5,13,0,0,0,0,0,0,4,5,0,12,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_natural,124,7,1,15,7,0,1,15,1,1,0,0,0,3,0,1,0,9,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_natural,124,7,1,15,7,0,1,15,1,1,0,0,0,3,0,1,0,9,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_sorted,136,7,1,15,7,0,1,15,1,1,0,0,0,3,0,1,0,9,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_sorted,136,7,1,15,7,0,1,15,1,1,0,0,0,3,0,1,0,9,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.copyOfImmutableNetwork_optimized,44,4,1,5,5,0,2,5,0,0,0,0,0,0,0,2,0,10,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.copyOfImmutableNetwork_optimized,44,4,1,5,5,0,2,5,0,0,0,0,0,0,0,2,0,10,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_addNode,117,5,1,9,5,0,1,9,0,0,0,0,0,2,0,1,0,8,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_addNode,117,5,1,9,5,0,1,9,0,0,0,0,0,2,0,1,0,8,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_copiesNetworkBuilder,98,6,1,15,9,0,3,15,0,0,0,0,0,1,0,3,0,20,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetwork,30,5,1,10,10,0,2,10,0,0,0,0,0,2,0,2,0,5,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetwork,30,5,1,10,10,0,2,10,0,0,0,0,0,2,0,2,0,5,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.edgesConnecting_directed,53,5,1,9,9,0,2,9,0,0,0,0,0,14,0,2,0,9,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.edgesConnecting_directed,53,5,1,9,9,0,2,9,0,0,0,0,0,14,0,2,0,9,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_putEdgeFromNodes,126,6,1,11,6,0,1,11,0,0,0,0,0,6,3,1,0,10,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_putEdgeFromNodes,126,6,1,11,6,0,1,11,0,0,0,0,0,6,3,1,0,10,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_appliesNetworkBuilderConfig,79,6,1,12,6,0,1,12,0,0,0,0,0,0,0,1,0,10,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_putEdgeFromEndpointPair,136,6,1,11,6,0,1,11,0,0,0,0,0,6,3,1,0,11,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_putEdgeFromEndpointPair,136,6,1,11,6,0,1,11,0,0,0,0,0,6,3,1,0,11,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.edgesConnecting_undirected,66,5,1,8,9,0,2,8,0,0,0,0,0,15,0,2,0,9,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.edgesConnecting_undirected,66,5,1,8,9,0,2,8,0,0,0,0,0,15,0,2,0,9,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedValueGraph,254,6,2,15,26,0,3,15,0,0,1,0,0,0,0,3,1,12,Verbose Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedValueGraph,254,6,2,15,26,0,3,15,0,0,1,0,0,0,0,3,1,12,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedValueGraph,254,6,2,15,26,0,3,15,0,0,1,0,0,0,0,3,1,12,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedValueGraph,254,6,2,15,26,0,3,15,0,0,1,0,0,0,0,3,1,12,Conditional Test Logic
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/GraphsTest.java.copyOf_directedNetwork,452,4,1,4,5,0,2,4,1,1,0,0,0,0,0,2,0,9,Assertion Roulette
